date,store,item,sales
2016-10-30,10,1,29
2016-10-31,10,1,25
2016-11-01,10,1,27
2016-11-02,10,1,27
2016-11-03,10,1,13
2016-11-04,10,1,21
2016-11-05,10,1,42
2016-11-06,10,1,41
2016-11-07,10,1,21
2016-11-08,10,1,31
2016-11-09,10,1,23
2016-11-10,10,1,37
2016-11-11,10,1,33
2016-11-12,10,1,27
2016-11-13,10,1,34
2016-11-14,10,1,16
2016-11-15,10,1,24
2016-11-16,10,1,25
2016-11-17,10,1,27
2016-11-18,10,1,28
2016-11-19,10,1,41
2016-11-20,10,1,31
2016-11-21,10,1,24
2016-11-22,10,1,30
2016-11-23,10,1,25
2016-11-24,10,1,35
2016-11-25,10,1,30
2016-11-26,10,1,32
2016-11-27,10,1,30
2016-11-28,10,1,14
2016-11-29,10,1,28
2016-11-30,10,1,37
2016-12-01,10,1,26
2016-12-02,10,1,21
2016-12-03,10,1,30
2016-12-04,10,1,23
2016-12-05,10,1,17
2016-12-06,10,1,21
2016-12-07,10,1,23
2016-12-08,10,1,19
2016-12-09,10,1,30
2016-12-10,10,1,23
2016-12-11,10,1,31
2016-12-12,10,1,10
2016-12-13,10,1,15
2016-12-14,10,1,18
2016-12-15,10,1,17
2016-12-16,10,1,21
2016-12-17,10,1,17
2016-12-18,10,1,24
2016-12-19,10,1,18
2016-12-20,10,1,20
2016-12-21,10,1,14
2016-12-22,10,1,26
2016-12-23,10,1,21
2016-12-24,10,1,17
2016-12-25,10,1,30
2016-12-26,10,1,21
2016-12-27,10,1,17
2016-12-28,10,1,14
2016-12-29,10,1,25
2016-12-30,10,1,25
2016-12-31,10,1,28
2017-01-01,10,1,25
2017-01-02,10,1,11
2017-01-03,10,1,16
2017-01-04,10,1,17
2017-01-05,10,1,28
2017-01-06,10,1,17
2017-01-07,10,1,17
2017-01-08,10,1,20
2017-01-09,10,1,16
2017-01-10,10,1,21
2017-01-11,10,1,8
2017-01-12,10,1,15
2017-01-13,10,1,27
2017-01-14,10,1,33
2017-01-15,10,1,21
2017-01-16,10,1,14
2017-01-17,10,1,18
2017-01-18,10,1,21
2017-01-19,10,1,17
2017-01-20,10,1,19
2017-01-21,10,1,15
2017-01-22,10,1,16
2017-01-23,10,1,13
2017-01-24,10,1,12
2017-01-25,10,1,13
2017-01-26,10,1,7
2017-01-27,10,1,22
2017-01-28,10,1,17
2017-01-29,10,1,25
2017-01-30,10,1,13
2017-01-31,10,1,17
2017-02-01,10,1,16
2017-02-02,10,1,9
2017-02-03,10,1,22
2017-02-04,10,1,26
2017-02-05,10,1,26
2017-02-06,10,1,14
2017-02-07,10,1,20
2017-02-08,10,1,20
2017-02-09,10,1,16
2017-02-10,10,1,24
2017-02-11,10,1,23
2017-02-12,10,1,29
2017-02-13,10,1,23
2017-02-14,10,1,17
2017-02-15,10,1,26
2017-02-16,10,1,19
2017-02-17,10,1,17
2017-02-18,10,1,17
2017-02-19,10,1,29
2017-02-20,10,1,16
2017-02-21,10,1,30
2017-02-22,10,1,14
2017-02-23,10,1,24
2017-02-24,10,1,31
2017-02-25,10,1,22
2017-02-26,10,1,20
2017-02-27,10,1,16
2017-02-28,10,1,27
2017-03-01,10,1,21
2017-03-02,10,1,23
2017-03-03,10,1,25
2017-03-04,10,1,33
2017-03-05,10,1,37
2017-03-06,10,1,27
2017-03-07,10,1,20
2017-03-08,10,1,27
2017-03-09,10,1,19
2017-03-10,10,1,24
2017-03-11,10,1,34
2017-03-12,10,1,36
2017-03-13,10,1,21
2017-03-14,10,1,19
2017-03-15,10,1,19
2017-03-16,10,1,27
2017-03-17,10,1,30
2017-03-18,10,1,31
2017-03-19,10,1,23
2017-03-20,10,1,19
2017-03-21,10,1,30
2017-03-22,10,1,28
2017-03-23,10,1,26
2017-03-24,10,1,20
2017-03-25,10,1,24
2017-03-26,10,1,29
2017-03-27,10,1,11
2017-03-28,10,1,26
2017-03-29,10,1,20
2017-03-30,10,1,24
2017-03-31,10,1,31
2017-04-01,10,1,27
2017-04-02,10,1,34
2017-04-03,10,1,17
2017-04-04,10,1,28
2017-04-05,10,1,30
2017-04-06,10,1,26
2017-04-07,10,1,32
2017-04-08,10,1,41
2017-04-09,10,1,26
2017-04-10,10,1,23
2017-04-11,10,1,35
2017-04-12,10,1,28
2017-04-13,10,1,31
2017-04-14,10,1,30
2017-04-15,10,1,30
2017-04-16,10,1,36
2017-04-17,10,1,22
2017-04-18,10,1,27
2017-04-19,10,1,24
2017-04-20,10,1,31
2017-04-21,10,1,31
2017-04-22,10,1,36
2017-04-23,10,1,24
2017-04-24,10,1,20
2017-04-25,10,1,36
2017-04-26,10,1,30
2017-04-27,10,1,36
2017-04-28,10,1,29
2017-04-29,10,1,32
2017-04-30,10,1,26
2017-05-01,10,1,22
2017-05-02,10,1,35
2017-05-03,10,1,28
2017-05-04,10,1,34
2017-05-05,10,1,27
2017-05-06,10,1,33
2017-05-07,10,1,43
2017-05-08,10,1,22
2017-05-09,10,1,36
2017-05-10,10,1,30
2017-05-11,10,1,41
2017-05-12,10,1,38
2017-05-13,10,1,29
2017-05-14,10,1,44
2017-05-15,10,1,28
2017-05-16,10,1,31
2017-05-17,10,1,32
2017-05-18,10,1,33
2017-05-19,10,1,38
2017-05-20,10,1,32
2017-05-21,10,1,36
2017-05-22,10,1,28
2017-05-23,10,1,24
2017-05-24,10,1,35
2017-05-25,10,1,29
2017-05-26,10,1,34
2017-05-27,10,1,54
2017-05-28,10,1,41
2017-05-29,10,1,29
2017-05-30,10,1,27
2017-05-31,10,1,22
2017-06-01,10,1,31
2017-06-02,10,1,33
2017-06-03,10,1,33
2017-06-04,10,1,39
2017-06-05,10,1,25
2017-06-06,10,1,31
2017-06-07,10,1,34
2017-06-08,10,1,37
2017-06-09,10,1,32
2017-06-10,10,1,38
2017-06-11,10,1,39
2017-06-12,10,1,25
2017-06-13,10,1,24
2017-06-14,10,1,29
2017-06-15,10,1,36
2017-06-16,10,1,30
2017-06-17,10,1,33
2017-06-18,10,1,30
2017-06-19,10,1,25
2017-06-20,10,1,28
2017-06-21,10,1,30
2017-06-22,10,1,33
2017-06-23,10,1,32
2017-06-24,10,1,38
2017-06-25,10,1,52
2017-06-26,10,1,33
2017-06-27,10,1,21
2017-06-28,10,1,28
2017-06-29,10,1,40
2017-06-30,10,1,34
2017-07-01,10,1,38
2017-07-02,10,1,40
2017-07-03,10,1,34
2017-07-04,10,1,36
2017-07-05,10,1,40
2017-07-06,10,1,24
2017-07-07,10,1,40
2017-07-08,10,1,39
2017-07-09,10,1,42
2017-07-10,10,1,27
2017-07-11,10,1,43
2017-07-12,10,1,32
2017-07-13,10,1,21
2017-07-14,10,1,32
2017-07-15,10,1,49
2017-07-16,10,1,48
2017-07-17,10,1,21
2017-07-18,10,1,34
2017-07-19,10,1,31
2017-07-20,10,1,26
2017-07-21,10,1,38
2017-07-22,10,1,44
2017-07-23,10,1,39
2017-07-24,10,1,26
2017-07-25,10,1,48
2017-07-26,10,1,27
2017-07-27,10,1,40
2017-07-28,10,1,29
2017-07-29,10,1,43
2017-07-30,10,1,42
2017-07-31,10,1,38
2017-08-01,10,1,32
2017-08-02,10,1,25
2017-08-03,10,1,38
2017-08-04,10,1,36
2017-08-05,10,1,33
2017-08-06,10,1,30
2017-08-07,10,1,26
2017-08-08,10,1,26
2017-08-09,10,1,29
2017-08-10,10,1,24
2017-08-11,10,1,21
2017-08-12,10,1,33
2017-08-13,10,1,30
2017-08-14,10,1,18
2017-08-15,10,1,19
2017-08-16,10,1,30
2017-08-17,10,1,37
2017-08-18,10,1,45
2017-08-19,10,1,36
2017-08-20,10,1,44
2017-08-21,10,1,32
2017-08-22,10,1,33
2017-08-23,10,1,25
2017-08-24,10,1,32
2017-08-25,10,1,33
2017-08-26,10,1,39
2017-08-27,10,1,33
2017-08-28,10,1,19
2017-08-29,10,1,28
2017-08-30,10,1,28
2017-08-31,10,1,31
2017-09-01,10,1,36
2017-09-02,10,1,31
2017-09-03,10,1,47
2017-09-04,10,1,19
2017-09-05,10,1,28
2017-09-06,10,1,24
2017-09-07,10,1,25
2017-09-08,10,1,33
2017-09-09,10,1,31
2017-09-10,10,1,32
2017-09-11,10,1,26
2017-09-12,10,1,26
2017-09-13,10,1,32
2017-09-14,10,1,35
2017-09-15,10,1,23
2017-09-16,10,1,35
2017-09-17,10,1,39
2017-09-18,10,1,22
2017-09-19,10,1,30
2017-09-20,10,1,35
2017-09-21,10,1,24
2017-09-22,10,1,31
2017-09-23,10,1,31
2017-09-24,10,1,28
2017-09-25,10,1,23
2017-09-26,10,1,26
2017-09-27,10,1,20
2017-09-28,10,1,19
2017-09-29,10,1,22
2017-09-30,10,1,32
2017-10-01,10,1,34
2017-10-02,10,1,17
2017-10-03,10,1,28
2017-10-04,10,1,25
2017-10-05,10,1,36
2017-10-06,10,1,30
2017-10-07,10,1,41
2017-10-08,10,1,31
2017-10-09,10,1,21
2017-10-10,10,1,31
2017-10-11,10,1,27
2017-10-12,10,1,30
2017-10-13,10,1,26
2017-10-14,10,1,33
2017-10-15,10,1,32
2017-10-16,10,1,22
2017-10-17,10,1,27
2017-10-18,10,1,22
2017-10-19,10,1,27
2017-10-20,10,1,34
2017-10-21,10,1,29
2017-10-22,10,1,31
2017-10-23,10,1,22
2017-10-24,10,1,27
2017-10-25,10,1,26
2017-10-26,10,1,18
2017-10-27,10,1,32
2017-10-28,10,1,35
2017-10-29,10,1,28
2017-10-30,10,1,18
2017-10-31,10,1,21
2017-11-01,10,1,28
2017-11-02,10,1,30
2017-11-03,10,1,24
2017-11-04,10,1,34
2017-11-05,10,1,37
2017-11-06,10,1,25
2017-11-07,10,1,29
2017-11-08,10,1,17
2017-11-09,10,1,25
2017-11-10,10,1,33
2017-11-11,10,1,34
2017-11-12,10,1,32
2017-11-13,10,1,24
2017-11-14,10,1,33
2017-11-15,10,1,30
2017-11-16,10,1,31
2017-11-17,10,1,27
2017-11-18,10,1,32
2017-11-19,10,1,33
2017-11-20,10,1,23
2017-11-21,10,1,27
2017-11-22,10,1,27
2017-11-23,10,1,22
2017-11-24,10,1,31
2017-11-25,10,1,27
2017-11-26,10,1,35
2017-11-27,10,1,23
2017-11-28,10,1,23
2017-11-29,10,1,28
2017-11-30,10,1,36
2017-12-01,10,1,22
2017-12-02,10,1,19
2017-12-03,10,1,27
2017-12-04,10,1,16
2017-12-05,10,1,23
2017-12-06,10,1,17
2017-12-07,10,1,17
2017-12-08,10,1,15
2017-12-09,10,1,22
2017-12-10,10,1,20
2017-12-11,10,1,13
2017-12-12,10,1,26
2017-12-13,10,1,19
2017-12-14,10,1,16
2017-12-15,10,1,25
2017-12-16,10,1,22
2017-12-17,10,1,23
2017-12-18,10,1,20
2017-12-19,10,1,18
2017-12-20,10,1,23
2017-12-21,10,1,12
2017-12-22,10,1,24
2017-12-23,10,1,19
2017-12-24,10,1,32
2017-12-25,10,1,10
2017-12-26,10,1,16
2017-12-27,10,1,19
2017-12-28,10,1,12
2017-12-29,10,1,23
2017-12-30,10,1,26
2017-12-31,10,1,27
2013-01-01,10,2,36
2013-01-02,10,2,34
2013-01-03,10,2,34
2013-01-04,10,2,50
2013-01-05,10,2,42
2013-01-06,10,2,56
2013-01-07,10,2,28
2013-01-08,10,2,29
2013-01-09,10,2,35
2013-01-10,10,2,35
2013-01-11,10,2,34
2013-01-12,10,2,35
2013-01-13,10,2,42
2013-01-14,10,2,37
2013-01-15,10,2,33
2013-01-16,10,2,34
2013-01-17,10,2,45
2013-01-18,10,2,45
2013-01-19,10,2,39
2013-01-20,10,2,60
2013-01-21,10,2,29
2013-01-22,10,2,43
2013-01-23,10,2,30
2013-01-24,10,2,50
2013-01-25,10,2,49
2013-01-26,10,2,31
2013-01-27,10,2,45
2013-01-28,10,2,32
2013-01-29,10,2,44
2013-01-30,10,2,37
2013-01-31,10,2,39
2013-02-01,10,2,36
2013-02-02,10,2,56
2013-02-03,10,2,42
2013-02-04,10,2,39
2013-02-05,10,2,36
2013-02-06,10,2,49
2013-02-07,10,2,40
2013-02-08,10,2,48
2013-02-09,10,2,45
2013-02-10,10,2,48
2013-02-11,10,2,33
2013-02-12,10,2,26
2013-02-13,10,2,40
2013-02-14,10,2,33
2013-02-15,10,2,54
2013-02-16,10,2,40
2013-02-17,10,2,49
2013-02-18,10,2,30
2013-02-19,10,2,49
2013-02-20,10,2,38
2013-02-21,10,2,44
2013-02-22,10,2,52
2013-02-23,10,2,47
2013-02-24,10,2,36
2013-02-25,10,2,26
2013-02-26,10,2,33
2013-02-27,10,2,40
2013-02-28,10,2,43
2013-03-01,10,2,59
2013-03-02,10,2,53
2013-03-03,10,2,62
2013-03-04,10,2,56
2013-03-05,10,2,50
2013-03-06,10,2,43
2013-03-07,10,2,59
2013-03-08,10,2,55
2013-03-09,10,2,50
2013-03-10,10,2,68
2013-03-11,10,2,34
2013-03-12,10,2,31
2013-03-13,10,2,40
2013-03-14,10,2,52
2013-03-15,10,2,56
2013-03-16,10,2,57
2013-03-17,10,2,57
2013-03-18,10,2,53
2013-03-19,10,2,47
2013-03-20,10,2,38
2013-03-21,10,2,58
2013-03-22,10,2,45
2013-03-23,10,2,46
2013-03-24,10,2,62
2013-03-25,10,2,44
2013-03-26,10,2,45
2013-03-27,10,2,37
2013-03-28,10,2,49
2013-03-29,10,2,47
2013-03-30,10,2,48
2013-03-31,10,2,54
2013-04-01,10,2,42
2013-04-02,10,2,50
2013-04-03,10,2,66
2013-04-04,10,2,56
2013-04-05,10,2,71
2013-04-06,10,2,58
2013-04-07,10,2,78
2013-04-08,10,2,46
2013-04-09,10,2,56
2013-04-10,10,2,43
2013-04-11,10,2,50
2013-04-12,10,2,58
2013-04-13,10,2,68
2013-04-14,10,2,68
2013-04-15,10,2,54
2013-04-16,10,2,53
2013-04-17,10,2,56
2013-04-18,10,2,56
2013-04-19,10,2,53
2013-04-20,10,2,60
2013-04-21,10,2,72
2013-04-22,10,2,34
2013-04-23,10,2,54
2013-04-24,10,2,45
2013-04-25,10,2,45
2013-04-26,10,2,70
2013-04-27,10,2,59
2013-04-28,10,2,72
2013-04-29,10,2,46
2013-04-30,10,2,50
2013-05-01,10,2,57
2013-05-02,10,2,65
2013-05-03,10,2,49
2013-05-04,10,2,72
2013-05-05,10,2,59
2013-05-06,10,2,39
2013-05-07,10,2,59
2013-05-08,10,2,56
2013-05-09,10,2,68
2013-05-10,10,2,73
2013-05-11,10,2,82
2013-05-12,10,2,82
2013-05-13,10,2,53
2013-05-14,10,2,65
2013-05-15,10,2,57
2013-05-16,10,2,68
2013-05-17,10,2,64
2013-05-18,10,2,58
2013-05-19,10,2,76
2013-05-20,10,2,39
2013-05-21,10,2,54
2013-05-22,10,2,45
2013-05-23,10,2,42
2013-05-24,10,2,54
2013-05-25,10,2,68
2013-05-26,10,2,61
2013-05-27,10,2,56
2013-05-28,10,2,57
2013-05-29,10,2,55
2013-05-30,10,2,59
2013-05-31,10,2,55
2013-06-01,10,2,74
2013-06-02,10,2,88
2013-06-03,10,2,47
2013-06-04,10,2,70
2013-06-05,10,2,60
2013-06-06,10,2,62
2013-06-07,10,2,70
2013-06-08,10,2,80
2013-06-09,10,2,79
2013-06-10,10,2,49
2013-06-11,10,2,56
2013-06-12,10,2,67
2013-06-13,10,2,60
2013-06-14,10,2,68
2013-06-15,10,2,84
2013-06-16,10,2,75
2013-06-17,10,2,67
2013-06-18,10,2,66
2013-06-19,10,2,56
2013-06-20,10,2,70
2013-06-21,10,2,88
2013-06-22,10,2,70
2013-06-23,10,2,81
2013-06-24,10,2,53
2013-06-25,10,2,49
2013-06-26,10,2,63
2013-06-27,10,2,73
2013-06-28,10,2,67
2013-06-29,10,2,64
2013-06-30,10,2,73
2013-07-01,10,2,49
2013-07-02,10,2,71
2013-07-03,10,2,61
2013-07-04,10,2,74
2013-07-05,10,2,77
2013-07-06,10,2,84
2013-07-07,10,2,86
2013-07-08,10,2,52
2013-07-09,10,2,62
2013-07-10,10,2,71
2013-07-11,10,2,63
2013-07-12,10,2,83
2013-07-13,10,2,83
2013-07-14,10,2,88
2013-07-15,10,2,67
2013-07-16,10,2,62
2013-07-17,10,2,87
2013-07-18,10,2,69
2013-07-19,10,2,90
2013-07-20,10,2,81
2013-07-21,10,2,92
2013-07-22,10,2,47
2013-07-23,10,2,62
2013-07-24,10,2,70
2013-07-25,10,2,87
2013-07-26,10,2,82
2013-07-27,10,2,76
2013-07-28,10,2,74
2013-07-29,10,2,61
2013-07-30,10,2,71
2013-07-31,10,2,58
2013-08-01,10,2,69
2013-08-02,10,2,66
2013-08-03,10,2,65
2013-08-04,10,2,68
2013-08-05,10,2,51
2013-08-06,10,2,64
2013-08-07,10,2,51
2013-08-08,10,2,67
2013-08-09,10,2,69
2013-08-10,10,2,63
2013-08-11,10,2,72
2013-08-12,10,2,53
2013-08-13,10,2,47
2013-08-14,10,2,54
2013-08-15,10,2,54
2013-08-16,10,2,67
2013-08-17,10,2,62
2013-08-18,10,2,79
2013-08-19,10,2,42
2013-08-20,10,2,57
2013-08-21,10,2,57
2013-08-22,10,2,53
2013-08-23,10,2,53
2013-08-24,10,2,68
2013-08-25,10,2,74
2013-08-26,10,2,57
2013-08-27,10,2,45
2013-08-28,10,2,61
2013-08-29,10,2,63
2013-08-30,10,2,65
2013-08-31,10,2,64
2013-09-01,10,2,72
2013-09-02,10,2,42
2013-09-03,10,2,44
2013-09-04,10,2,50
2013-09-05,10,2,60
2013-09-06,10,2,79
2013-09-07,10,2,68
2013-09-08,10,2,64
2013-09-09,10,2,47
2013-09-10,10,2,49
2013-09-11,10,2,53
2013-09-12,10,2,48
2013-09-13,10,2,58
2013-09-14,10,2,51
2013-09-15,10,2,51
2013-09-16,10,2,37
2013-09-17,10,2,49
2013-09-18,10,2,56
2013-09-19,10,2,61
2013-09-20,10,2,58
2013-09-21,10,2,60
2013-09-22,10,2,60
2013-09-23,10,2,48
2013-09-24,10,2,55
2013-09-25,10,2,50
2013-09-26,10,2,49
2013-09-27,10,2,54
2013-09-28,10,2,75
2013-09-29,10,2,60
2013-09-30,10,2,51
2013-10-01,10,2,45
2013-10-02,10,2,50
2013-10-03,10,2,45
2013-10-04,10,2,50
2013-10-05,10,2,62
2013-10-06,10,2,71
2013-10-07,10,2,53
2013-10-08,10,2,43
2013-10-09,10,2,53
2013-10-10,10,2,55
2013-10-11,10,2,56
2013-10-12,10,2,65
2013-10-13,10,2,59
2013-10-14,10,2,39
2013-10-15,10,2,56
2013-10-16,10,2,42
2013-10-17,10,2,59
2013-10-18,10,2,43
2013-10-19,10,2,63
2013-10-20,10,2,55
2013-10-21,10,2,47
2013-10-22,10,2,52
2013-10-23,10,2,45
2013-10-24,10,2,52
2013-10-25,10,2,56
2013-10-26,10,2,61
2013-10-27,10,2,64
2013-10-28,10,2,27
2013-10-29,10,2,44
2013-10-30,10,2,52
2013-10-31,10,2,52
2013-11-01,10,2,56
2013-11-02,10,2,79
2013-11-03,10,2,78
2013-11-04,10,2,34
2013-11-05,10,2,40
2013-11-06,10,2,53
2013-11-07,10,2,58
2013-11-08,10,2,60
2013-11-09,10,2,53
2013-11-10,10,2,69
2013-11-11,10,2,52
2013-11-12,10,2,61
2013-11-13,10,2,53
2013-11-14,10,2,45
2013-11-15,10,2,50
2013-11-16,10,2,66
2013-11-17,10,2,76
2013-11-18,10,2,54
2013-11-19,10,2,53
2013-11-20,10,2,47
2013-11-21,10,2,57
2013-11-22,10,2,67
2013-11-23,10,2,67
2013-11-24,10,2,81
2013-11-25,10,2,49
2013-11-26,10,2,50
2013-11-27,10,2,41
2013-11-28,10,2,68
2013-11-29,10,2,62
2013-11-30,10,2,80
2013-12-01,10,2,40
2013-12-02,10,2,37
2013-12-03,10,2,40
2013-12-04,10,2,30
2013-12-05,10,2,36
2013-12-06,10,2,33
2013-12-07,10,2,43
2013-12-08,10,2,54
2013-12-09,10,2,34
2013-12-10,10,2,37
2013-12-11,10,2,27
2013-12-12,10,2,34
2013-12-13,10,2,44
2013-12-14,10,2,48
2013-12-15,10,2,60
2013-12-16,10,2,36
2013-12-17,10,2,41
2013-12-18,10,2,43
2013-12-19,10,2,44
2013-12-20,10,2,40
2013-12-21,10,2,43
2013-12-22,10,2,50
2013-12-23,10,2,40
2013-12-24,10,2,32
2013-12-25,10,2,42
2013-12-26,10,2,40
2013-12-27,10,2,46
2013-12-28,10,2,48
2013-12-29,10,2,39
2013-12-30,10,2,38
2013-12-31,10,2,49
2014-01-01,10,2,47
2014-01-02,10,2,49
2014-01-03,10,2,44
2014-01-04,10,2,45
2014-01-05,10,2,56
2014-01-06,10,2,33
2014-01-07,10,2,40
2014-01-08,10,2,34
2014-01-09,10,2,34
2014-01-10,10,2,49
2014-01-11,10,2,47
2014-01-12,10,2,42
2014-01-13,10,2,48
2014-01-14,10,2,48
2014-01-15,10,2,36
2014-01-16,10,2,37
2014-01-17,10,2,42
2014-01-18,10,2,49
2014-01-19,10,2,58
2014-01-20,10,2,35
2014-01-21,10,2,39
2014-01-22,10,2,34
2014-01-23,10,2,39
2014-01-24,10,2,42
2014-01-25,10,2,41
2014-01-26,10,2,49
2014-01-27,10,2,29
2014-01-28,10,2,31
2014-01-29,10,2,43
2014-01-30,10,2,42
2014-01-31,10,2,39
2014-02-01,10,2,54
2014-02-02,10,2,65
2014-02-03,10,2,43
2014-02-04,10,2,51
2014-02-05,10,2,51
2014-02-06,10,2,46
2014-02-07,10,2,55
2014-02-08,10,2,70
2014-02-09,10,2,57
2014-02-10,10,2,36
2014-02-11,10,2,42
2014-02-12,10,2,41
2014-02-13,10,2,52
2014-02-14,10,2,52
2014-02-15,10,2,46
2014-02-16,10,2,58
2014-02-17,10,2,40
2014-02-18,10,2,41
2014-02-19,10,2,34
2014-02-20,10,2,43
2014-02-21,10,2,58
2014-02-22,10,2,46
2014-02-23,10,2,55
2014-02-24,10,2,32
2014-02-25,10,2,50
2014-02-26,10,2,44
2014-02-27,10,2,50
2014-02-28,10,2,45
2014-03-01,10,2,59
2014-03-02,10,2,86
2014-03-03,10,2,50
2014-03-04,10,2,70
2014-03-05,10,2,45
2014-03-06,10,2,65
2014-03-07,10,2,51
2014-03-08,10,2,67
2014-03-09,10,2,69
2014-03-10,10,2,38
2014-03-11,10,2,55
2014-03-12,10,2,57
2014-03-13,10,2,47
2014-03-14,10,2,54
2014-03-15,10,2,61
2014-03-16,10,2,66
2014-03-17,10,2,36
2014-03-18,10,2,52
2014-03-19,10,2,65
2014-03-20,10,2,62
2014-03-21,10,2,63
2014-03-22,10,2,68
2014-03-23,10,2,74
2014-03-24,10,2,41
2014-03-25,10,2,46
2014-03-26,10,2,53
2014-03-27,10,2,55
2014-03-28,10,2,47
2014-03-29,10,2,63
2014-03-30,10,2,63
2014-03-31,10,2,37
2014-04-01,10,2,64
2014-04-02,10,2,64
2014-04-03,10,2,65
2014-04-04,10,2,71
2014-04-05,10,2,79
2014-04-06,10,2,92
2014-04-07,10,2,50
2014-04-08,10,2,64
2014-04-09,10,2,60
2014-04-10,10,2,70
2014-04-11,10,2,59
2014-04-12,10,2,79
2014-04-13,10,2,92
2014-04-14,10,2,46
2014-04-15,10,2,55
2014-04-16,10,2,49
2014-04-17,10,2,72
2014-04-18,10,2,66
2014-04-19,10,2,85
2014-04-20,10,2,86
2014-04-21,10,2,55
2014-04-22,10,2,63
2014-04-23,10,2,66
2014-04-24,10,2,61
2014-04-25,10,2,56
2014-04-26,10,2,85
2014-04-27,10,2,66
2014-04-28,10,2,54
2014-04-29,10,2,55
2014-04-30,10,2,67
2014-05-01,10,2,77
2014-05-02,10,2,72
2014-05-03,10,2,79
2014-05-04,10,2,79
2014-05-05,10,2,67
2014-05-06,10,2,73
2014-05-07,10,2,76
2014-05-08,10,2,78
2014-05-09,10,2,79
2014-05-10,10,2,70
2014-05-11,10,2,93
2014-05-12,10,2,67
2014-05-13,10,2,70
2014-05-14,10,2,70
2014-05-15,10,2,76
2014-05-16,10,2,75
2014-05-17,10,2,70
2014-05-18,10,2,93
2014-05-19,10,2,57
2014-05-20,10,2,54
2014-05-21,10,2,67
2014-05-22,10,2,74
2014-05-23,10,2,74
2014-05-24,10,2,68
2014-05-25,10,2,67
2014-05-26,10,2,48
2014-05-27,10,2,55
2014-05-28,10,2,78
2014-05-29,10,2,68
2014-05-30,10,2,70
2014-05-31,10,2,88
2014-06-01,10,2,84
2014-06-02,10,2,66
2014-06-03,10,2,80
2014-06-04,10,2,70
2014-06-05,10,2,73
2014-06-06,10,2,81
2014-06-07,10,2,80
2014-06-08,10,2,103
2014-06-09,10,2,59
2014-06-10,10,2,73
2014-06-11,10,2,63
2014-06-12,10,2,70
2014-06-13,10,2,83
2014-06-14,10,2,87
2014-06-15,10,2,104
2014-06-16,10,2,58
2014-06-17,10,2,64
2014-06-18,10,2,71
2014-06-19,10,2,74
2014-06-20,10,2,85
2014-06-21,10,2,72
2014-06-22,10,2,90
2014-06-23,10,2,60
2014-06-24,10,2,76
2014-06-25,10,2,58
2014-06-26,10,2,79
2014-06-27,10,2,89
2014-06-28,10,2,87
2014-06-29,10,2,89
2014-06-30,10,2,41
2014-07-01,10,2,77
2014-07-02,10,2,72
2014-07-03,10,2,77
2014-07-04,10,2,82
2014-07-05,10,2,79
2014-07-06,10,2,103
2014-07-07,10,2,84
2014-07-08,10,2,75
2014-07-09,10,2,87
2014-07-10,10,2,74
2014-07-11,10,2,83
2014-07-12,10,2,89
2014-07-13,10,2,104
2014-07-14,10,2,63
2014-07-15,10,2,74
2014-07-16,10,2,73
2014-07-17,10,2,73
2014-07-18,10,2,77
2014-07-19,10,2,83
2014-07-20,10,2,88
2014-07-21,10,2,70
2014-07-22,10,2,77
2014-07-23,10,2,102
2014-07-24,10,2,93
2014-07-25,10,2,76
2014-07-26,10,2,77
2014-07-27,10,2,112
2014-07-28,10,2,53
2014-07-29,10,2,78
2014-07-30,10,2,71
2014-07-31,10,2,72
2014-08-01,10,2,72
2014-08-02,10,2,81
2014-08-03,10,2,98
2014-08-04,10,2,69
2014-08-05,10,2,43
2014-08-06,10,2,56
2014-08-07,10,2,68
2014-08-08,10,2,77
2014-08-09,10,2,74
2014-08-10,10,2,84
2014-08-11,10,2,52
2014-08-12,10,2,50
2014-08-13,10,2,66
2014-08-14,10,2,71
2014-08-15,10,2,65
2014-08-16,10,2,90
2014-08-17,10,2,69
2014-08-18,10,2,45
2014-08-19,10,2,75
2014-08-20,10,2,50
2014-08-21,10,2,67
2014-08-22,10,2,73
2014-08-23,10,2,88
2014-08-24,10,2,70
2014-08-25,10,2,46
2014-08-26,10,2,60
2014-08-27,10,2,75
2014-08-28,10,2,72
2014-08-29,10,2,68
2014-08-30,10,2,66
2014-08-31,10,2,83
2014-09-01,10,2,51
2014-09-02,10,2,48
2014-09-03,10,2,54
2014-09-04,10,2,52
2014-09-05,10,2,73
2014-09-06,10,2,76
2014-09-07,10,2,76
2014-09-08,10,2,50
2014-09-09,10,2,61
2014-09-10,10,2,72
2014-09-11,10,2,74
2014-09-12,10,2,69
2014-09-13,10,2,90
2014-09-14,10,2,73
2014-09-15,10,2,51
2014-09-16,10,2,60
2014-09-17,10,2,65
2014-09-18,10,2,59
2014-09-19,10,2,74
2014-09-20,10,2,68
2014-09-21,10,2,86
2014-09-22,10,2,48
2014-09-23,10,2,72
2014-09-24,10,2,59
2014-09-25,10,2,58
2014-09-26,10,2,77
2014-09-27,10,2,73
2014-09-28,10,2,68
2014-09-29,10,2,44
2014-09-30,10,2,69
2014-10-01,10,2,63
2014-10-02,10,2,56
2014-10-03,10,2,76
2014-10-04,10,2,55
2014-10-05,10,2,87
2014-10-06,10,2,54
2014-10-07,10,2,57
2014-10-08,10,2,54
2014-10-09,10,2,63
2014-10-10,10,2,63
